Date,Open,High,Low,Close,Adj Close,Volume
2011-06-02,49.5,49.71143,49.185715,49.442856,44.322235,84695800
2011-06-03,49.025715,49.332859,48.85857,49.062859,43.981586,78312500
2011-06-06,49.385715,49.578571,48.258572,48.291428,43.290058,115485300
2011-06-07,48.310001,48.317142,47.414288,47.434284,42.521679,132446300
2011-06-08,47.397144,47.828571,47.235714,47.462856,42.547279,83430900
2011-06-09,47.607143,47.667141,47.25,47.355713,42.451248,68772200
2011-06-10,47.221428,47.380001,46.501427,46.557144,41.735386,108488800
2011-06-13,46.742859,46.901428,46.438572,46.657143,41.825024,82368300
2011-06-14,47.142857,47.607143,47.044285,47.491428,42.572899,83642300
2011-06-15,47.107143,47.185715,46.41143,46.67857,41.844238,99799000
2011-06-16,46.700001,46.954285,45.475716,46.451427,41.640614,127647800
2011-06-17,46.998573,47.035713,45.622856,45.751427,41.013111,153755000
2011-06-20,45.337143,45.385715,44.357143,45.045715,40.380489,160161400
2011-06-21,45.240002,46.542858,45.028572,46.471428,41.658539,123345600
2011-06-22,46.451427,46.985714,46.054287,46.087143,41.314056,97645800
2011-06-23,45.562859,47.384285,45.445713,47.318573,42.41795,139939800
2011-06-24,47.33857,47.592857,46.441429,46.621429,41.793007,109951800
2011-06-27,46.798573,47.700001,46.75,47.434284,42.521679,84953400
2011-06-28,47.664288,48.099998,47.634285,47.894287,42.934048,73574900
2011-06-29,48.005714,48.052856,47.41143,47.720001,42.777798,88136300
2011-06-30,47.814285,48.01857,47.548573,47.952858,42.986546,80738700
2011-07-01,47.992859,49.07143,47.742859,49.037144,43.958538,108828300
2011-07-05,49.0,49.975716,48.92857,49.918571,44.74868,88763500
2011-07-06,49.849998,50.585712,49.529999,50.251427,45.04707,111156500
2011-07-07,50.667141,51.142857,50.57143,51.028572,45.743717,99915900
2011-07-08,50.477142,51.42857,50.314285,51.387142,46.065159,122408300
2011-07-11,50.905716,51.395714,50.402859,50.57143,45.333923,110668600
2011-07-12,50.504284,51.097141,49.802856,50.535713,45.30191,112902300
2011-07-13,51.189999,51.42857,50.91143,51.145714,45.848728,97909700
2011-07-14,51.572857,51.658573,50.905716,51.110001,45.816708,107633400
2011-07-15,51.595715,52.142857,51.310001,52.131428,46.732353,121116800
2011-07-18,52.204285,53.521427,52.182858,53.400002,47.869545,143163300
2011-07-19,54.0,54.092857,53.331429,53.835712,48.260139,204786400
2011-07-20,56.58857,56.610001,55.142857,55.271427,49.547165,235335100
2011-07-21,55.278572,55.722858,54.842857,55.327145,49.597107,131633600
2011-07-22,55.474285,56.435715,55.392857,56.185715,50.366749,129182200
2011-07-25,55.764286,57.142857,55.66,56.92857,51.032669,147451500
2011-07-26,57.142857,57.785713,57.097141,57.630001,51.661461,119145600
2011-07-27,57.227142,57.52,56.021427,56.084286,50.275829,164831100
2011-07-28,55.945713,56.712856,55.447144,55.974285,50.177219,148508500
2011-07-29,55.377144,56.450001,54.857143,55.782856,50.005619,158146100
2011-08-01,56.825714,57.07143,56.052856,56.67857,50.808563,153209000
2011-08-02,56.807144,56.842857,55.478573,55.558571,49.804569,159884900
2011-08-03,55.854286,56.221428,54.605713,56.081429,50.273273,183127000
2011-08-04,55.630001,55.902859,53.907143,53.91,48.326725,217851900
2011-08-05,54.348572,54.785713,51.795715,53.374287,47.846497,301147700
2011-08-08,51.669998,52.53857,50.431427,50.458572,45.232761,285958400
2011-08-09,51.614285,53.515713,50.714287,53.43,47.896442,270645900
2011-08-10,53.021427,53.521427,51.785713,51.955715,46.574848,219664200
2011-08-11,52.931427,53.635715,52.102856,53.385715,47.856747,185492300
2011-08-12,54.009998,54.234287,53.46143,53.855713,48.278057,132244000
2011-08-15,54.232857,54.995716,54.012856,54.772858,49.100227,115136000
2011-08-16,54.502857,54.767143,53.722858,54.354286,48.725002,124687500
2011-08-17,54.615715,54.931427,54.0,54.348572,48.719872,110515300
2011-08-18,52.977142,53.235714,51.624287,52.292858,46.877071,212858800
2011-08-19,51.738571,52.42857,50.857143,50.861427,45.59388,193972100
2011-08-22,52.072857,52.125713,50.727142,50.919998,45.646389,133828800
2011-08-23,51.471428,53.377144,51.0,53.371429,47.843933,164208800
2011-08-24,53.352856,54.137142,52.942856,53.740002,48.174328,156566900
2011-08-25,52.154285,53.635715,52.142857,53.388573,47.859314,217836500
2011-08-26,53.024284,54.828571,52.971428,54.797142,49.121994,160369300
2011-08-29,55.454285,55.92857,55.42857,55.709999,49.940308,101317300
2011-08-30,55.464287,55.977142,55.172855,55.712856,49.942867,104480600
2011-08-31,55.795715,56.011429,54.55143,54.975716,49.282074,130646600
2011-09-01,55.117142,55.334286,54.388573,54.432858,48.795441,85931300
2011-09-02,53.534286,54.0,53.118572,53.435715,47.901558,109734800
2011-09-06,52.48143,54.332859,52.354286,54.248573,48.63023,127424500
2011-09-07,55.080002,55.085712,54.57143,54.847141,49.166813,87644200
2011-09-08,54.628571,55.515713,54.615715,54.877144,49.19371,104039600
2011-09-09,54.847141,55.142857,53.574287,53.925713,48.340813,141203300
2011-09-12,53.285713,54.41143,53.128571,54.277142,48.655846,116958100
2011-09-13,54.591427,55.172855,54.32143,54.945713,49.25518,110140100
2011-09-14,55.28857,56.029999,55.10857,55.614285,49.8545,133681100
2011-09-15,55.918571,56.237144,55.700001,56.137142,50.323219,104454700
2011-09-16,56.505714,57.214287,56.432858,57.214287,51.288807,174628300
2011-09-19,56.714287,59.032856,56.457142,58.804287,52.714119,205965200
2011-09-20,59.32143,60.408573,58.741428,59.064285,52.947201,193938500
2011-09-21,59.94857,60.227142,58.857143,58.877144,52.779442,151494000
2011-09-22,57.290001,58.545715,56.671429,57.402859,51.457844,242120200
2011-09-23,57.182858,58.105713,57.121429,57.757141,51.775436,136569300
2011-09-26,57.122856,57.71143,55.900002,57.595715,51.630714,203219100
2011-09-27,58.389999,58.464287,56.865715,57.037144,51.130005,158124400
2011-09-28,57.169998,57.677143,56.644287,56.715714,50.841862,107409400
2011-09-29,57.417141,57.458572,55.172855,55.795715,50.017147,162771700
2011-09-30,55.302856,55.555714,54.454285,54.474285,48.832569,136910200
2011-10-03,54.33857,54.662857,53.310001,53.514286,47.971996,167274800
2011-10-04,53.509998,54.542858,50.605713,53.214287,47.703072,308419300
2011-10-05,52.55143,54.259998,51.471428,54.035713,48.439415,196617400
2011-10-06,53.332859,54.968571,53.114285,53.91,48.326725,203145600
2011-10-07,53.682858,53.962856,52.64143,52.828571,47.357307,133864500
2011-10-10,54.155716,55.544285,54.029999,55.544285,49.791752,110628700
2011-10-11,56.081429,57.597141,55.92857,57.184284,51.261902,151421900
2011-10-12,58.191429,58.464287,57.162857,57.455715,51.505219,155571500
2011-10-13,57.854286,58.347141,57.549999,58.347141,52.304329,106546300
2011-10-14,59.547142,60.285713,59.324287,60.285713,54.04213,143341800
2011-10-17,60.248573,60.957142,59.419998,59.998573,53.784729,171511200
2011-10-18,60.251427,60.687141,59.427143,60.32,54.072868,220400600
2011-10-19,57.335712,58.345715,56.828571,56.945713,51.048042,276014900
2011-10-20,57.142857,57.192856,56.315716,56.472858,50.624161,137317600
2011-10-21,56.871429,57.02,55.82143,56.124287,50.311691,155311100
2011-10-24,56.597141,58.07143,56.485714,57.967144,51.963688,125534500
2011-10-25,57.861427,58.078571,56.76857,56.824287,50.93919,107606800
2011-10-26,57.394287,57.507141,56.164288,57.228573,51.301609,114076200
2011-10-27,58.222858,58.42857,57.412857,57.812859,51.825382,123666200
2011-10-28,57.57143,58.049999,57.501427,57.849998,51.858685,80710700
2011-10-31,57.488571,58.475716,57.292858,57.825714,51.836906,96375300
2011-11-01,56.772858,57.07143,56.174286,56.644287,50.777836,132947500
2011-11-02,57.155716,57.205715,56.444286,56.772858,50.893097,81837700
2011-11-03,57.009998,57.628571,56.48,57.581429,51.61792,110346600
2011-11-04,57.432858,57.634285,57.022858,57.177143,51.255497,75557300
2011-11-07,57.130001,57.142857,56.59,57.104286,51.190201,67568900
2011-11-08,57.458572,58.285713,57.365715,58.032856,52.022598,100110500
2011-11-09,56.709999,57.27,56.318573,56.468571,50.620323,139671000
2011-11-10,56.718571,56.744286,54.592857,55.031429,49.332012,186188100
2011-11-11,55.23,55.528572,54.322857,54.945713,49.25518,163446500
2011-11-14,54.78857,55.035713,54.028572,54.18,48.56876,108226300
2011-11-15,54.400002,55.642857,54.207142,55.547142,49.794319,107702700
2011-11-16,55.607143,55.877144,54.902859,54.967144,49.274384,87302600
2011-11-17,54.854286,54.939999,53.642857,53.915714,48.331852,119975100
2011-11-18,54.131428,54.284286,53.554287,53.562859,48.01553,92984500
2011-11-21,52.914288,53.097141,52.272858,52.715714,47.25613,111995100
2011-11-22,53.002857,53.990002,52.991428,53.787144,48.216595,102255300
2011-11-23,53.501427,53.691429,52.41143,52.427143,46.997444,107067800
2011-11-25,52.631428,53.021427,51.902859,51.938572,46.559467,63690200
2011-11-28,53.192856,53.817142,52.904285,53.73143,48.166649,86603300
2011-11-29,53.691429,54.118572,52.885715,53.314285,47.792717,93963800
2011-11-30,54.470001,54.611427,54.042858,54.599998,48.945263,101484600
2011-12-01,54.648571,55.57143,54.392857,55.418571,49.679054,96795300
2011-12-02,55.689999,56.232857,55.511429,55.671429,49.905735,94763900
2011-12-05,56.212856,56.630001,55.77,56.144287,50.329624,89302500
2011-12-06,56.072857,56.375713,55.625713,55.849998,50.065807,70899500
2011-12-07,55.704285,55.848572,55.251427,55.584286,49.827618,76186600
2011-12-08,55.921429,56.5,55.747143,55.808571,50.028664,94089100
2011-12-09,56.121429,56.291428,55.861427,56.23143,50.407734,74248300
2011-12-12,55.954285,56.271427,55.635715,55.977142,50.179783,75266800
2011-12-13,56.142857,56.485714,55.299999,55.544285,49.791752,84732200
2011-12-14,55.242859,55.34,53.954285,54.312859,48.687859,101721900
2011-12-15,54.761429,54.82,54.044285,54.134285,48.527798,64050000
2011-12-16,54.337143,54.878571,54.224285,54.431427,48.794159,105369600
2011-12-19,54.638573,54.978573,54.354286,54.601429,48.946545,58882600
2011-12-20,55.394287,56.585712,55.322857,56.564285,50.706123,84303800
2011-12-21,56.669998,56.757141,56.001427,56.635715,50.770149,65737000
2011-12-22,56.714287,57.01857,56.585712,56.935715,51.039078,50589700
2011-12-23,57.098572,57.655716,57.07,57.618572,51.651207,67349800
2011-12-27,57.585712,58.441429,57.574287,58.075714,52.061012,66269000
2011-12-28,58.127144,58.32143,57.334286,57.52,51.562847,57165500
2011-12-29,57.628571,57.950001,57.215714,57.874287,51.880451,53994500
2011-12-30,57.644287,58.040001,57.64143,57.857143,51.865078,44915500
